user_id,display_name,influential
1564766,abishkar bhattarai,0
2239174,TSV,0
4390557,VVB,0
6512057,Mr-IDE,0
150463,Lance Rushing,0
1870253,sge,0
7309991,Mo Ali,0
10659482,Akif,0
46329,Joao da Silva,0
415477,gizgok,0
721073,a coder,0
1704317,BlueBear,0
5052894,Oletha,0
147427,Vince,0
1096194,HalfWebDev,0
2100227,Eris,0
6245535,Loris Securo,0
6747915,Andre,0
89208,Darryl E. Clarke,0
1804311,nsinvocation,0
2484903,Jack Miller,0
2644390,iavr,0
6662058,Ashwin,0
128852,RubbleFord,0
435645,Josh Morrison,0
904556,Jason,0
931545,magritte,0
2011748,Peter Keller,0
3087363,Victor Alves,0
8718715,Matthew Mullin,0
10208552,Sorin Lica,0
13903942,Federico Ba&#249;,0
3078,Brian Ramsay,0
139358,frnknstn,0
443387,N-JOY,0
592392,jolivier,0
841046,matt_50,0
993029,Sven,0
1914034,Below the Radar,0
4357017,Gregor de Cillia,0
7588803,Alex Yong,0
294918,Aurelien Ribon,0
615776,Artefact2,0
766786,Amedee Van Gasse,0
936414,user936414,0
1201298,Hassen,0
3476191,NobodyNada,0
251513,Mat,0
836450,benathon,0
3943868,marlon,0
4558367,Vineet Choudhary,0
512030,Ghyath Serhal,0
685551,Trendfischer,0
1207193,imbr,0
1650150,RienNeVaPlu͢s,0
2106563,EnigmaRM,0
2342414,benshabatnoam,0
5719185,Optio,0
9628,zxcv,0
25785,user25785,0
165753,dimid,0
559095,Sid,0
2702809,Smrutiranjan Sahu,0
2768917,Andrii Verbytskyi,0
4328275,Nicolas Pennec,0
67872,StefanE,0
492258,asdf_enel_hak,0
1276280,pizza,0
1427460,bNd,0
2200391,ntownsend,0
4236520,Kunso Solutions,0
27928,Rohit,0
819814,mathlearner,1
1551948,harperville,0
3273522,Aks,0
1624583,Dhwani,0
3036789,ton1,0
5503094,Giesburts,0
117965,Matej,0
880954,user880954,0
1792075,Miguel,0
1900483,Manquer,0
5411198,builder-7000,0
15035314,Алексей Р,0
105596,daveilers,0
928814,Avadhani Y,0
7232295,Uddhav P. Gautam,0
10744082,Andy Baxter,0
7285,Rob Segal,0
62662,oɔɯǝɹ,0
353878,element119,0
426478,Tom,0
1390091,Rakib,0
1443098,user1443098,0
1652451,PbxMan,0
7122272,Jaroslav Bezděk,0
177784,Ashwin Prabhu,0
342275,marknadal,0
540284,robthewolf,0
552958,Bae,0
1078886,try-catch-finally,0
1702990,Sinkingpoint,0
1754229,Richbits,0
3625215,MyTwoCents,0
125349,Dave Abrahams,0
236626,aharon,0
7489488,ptk,0
3012,Phillip Wells,0
972647,beginner_,0
1037251,vlad-ardelean,0
1660762,Dotan,0
4605105,&#212;rel,0
538272,Brandon Moretz,0
733644,John Cooper,1
1565578,Jkarttunen,0
5409081,Jorawar Singh,0
8940630,SinaMN75,0
76237,diginoise,0
1374704,manuell,0
479,Christopher Mahan,0
102281,Philipp,0
253890,Hery,0
838405,Tobia Zambon,0
1204898,jsells,0
1690588,MKB,0
5407008,Tushar Pol,0
345812,Christian Giupponi,0
452210,javabrett,0
802435,Steak Overflow,0
1059432,user1059432,0
1158666,Bort,0
1243636,akaRem,0
1451422,Jeff Noel,0
1668069,Mathematics,1
1695318,iamjpg,0
3336559,George Vovos,0
6381711,nyedidikeke,0
10317684,Ricky Mo,0
125633,Zhu Tao,0
207008,jimgh,0
1978556,user1978556,0
2327476,demure,0
6261921,Poiz,0
383912,HungryCoder,0
919578,Benjy Kessler,0
3853907,Ian Price,0
5306507,Ad&#225;m,0
7475450,Peter Thoeny,0
88760,Shane C. Mason,0
247002,Mark,0
762747,amit_saxena,0
983929,Pratik Bhat,0
1064572,Kris Selbekk,0
1944784,4ae1e1,0
6049581,Frits,0
20465725,Venkat V,0
92272,Humphrey Bogart,0
128647,Matrix,0
642148,Morten Kristensen,0
1924325,fat fantasma,0
123110,František Žiačik,0
182305,kheya,0
279362,Alex,0
549010,Roger,0
680001,Sayuj,0
1714,Hobo,0
372757,zebediah49,0
738675,meetar,0
1131430,yycroman,0
2940291,Amit Bera,0
488505,Vikram Ranabhatt,0
2105110,Deepu,0
2156952,TrueY,0
3100523,Jundiaius,0
5581,Josef,0
656379,droid kid,0
4927751,Kshitij Saraogi,0
38924,Ben,0
216951,Aen,0
757202,Ricky Bobby,0
1988413,CY_,0
3268303,dazza5000,0
4122889,sommmen,0
10167914,Avnera,0
626023,Craig Johnston,0
4086836,Andrei,0
5339920,Randy Larson,0
52214,NJ.,0
537682,Zoltan Kochan,0
546427,wfbarksdale,0
1418511,cleong,0
3148478,woot,0
5466575,Avinash Jain,0
53677,Domness,0
399508,GettingStarted,0
526801,AlejandroVK,0
573976,Jesper,0
1066573,Khan,0
1317705,Forty-Two,0
1578380,Chintan7027,0
1773841,Ignacio Alorre,0
4693496,Erazihel,0
1886,xanadont,0
164188,Rushyo,0
544819,Jonathan,0
589744,Timo Bruck,0
966739,Sunny,0
3482221,Aaron Krauss,0
11882002,user,0
4900,Bruno Ranschaert,0
109960,Eric Fortin,0
419275,Dave,0
1508724,T D Nguyen,0
450668,Josh,0
1164962,Longfish,0
1529246,YK1,0
1703886,poorvank,0
4487858,R&#243;bert Nagy,0
4910767,Badal Shah,0
382536,Jason Joseph Nathan,0
429873,Dmitry Trofimov,0
460407,Chris,1
3503851,Omar,0
4040931,David Alsh,0
5815147,alex,0
11276416,Jim,0
25637,Jason Owen,0
303052,jamesatha,0
479137,David M&#229;rtensson,0
639960,Akhil,0
1827457,LtWorf,0
7936744,De Novo,0
79646,Odrade,0
622353,greg84,0
3687048,Mark Karpov,0
4256346,Jasha,0
3950,Jeff Hillman,0
235411,Joost Baaij,0
778430,KRyan,0
1075247,AncientSwordRage,1
1457033,kenecaswell,0
87624,nourdine,0
125750,Ben,0
531746,Timothy Ruhle,0
596389,Dawson,0
1329111,Sherlock,0
4408538,Joseph Wood,0
175460,Tomas F,0
234998,tabdulradi,0
1241619,Daniil Ryzhkov,0
1452174,HuaTham,0
2768,jmatthias,0
22556,GeneQ,0
25411,,0
137825,Ryan Alford,0
170966,feroze,0
287592,Matthew Hoggan,0
644420,V I J E S H,0
885922,xlm,0
6168323,NYC Coder,0
11993121,nielsen,0
122358,knt,0
244537,VVV,0
1013298,Z2VvZ3Vp,0
1017111,WowBow,0
2902660,Pineda,0
82898,T.R.,0
146452,mclark1129,0
361037,AJB,0
419871,MerickOWA,0
625454,n92,1
645029,Devin Crossman,0
772428,MinceMan,0
1358283,kratenko,0
1780760,Ehsan Mirsaeedi,0
1797098,embert,0
2014584,lmjohns3,0
4184556,iod,0
544,Mike McMaster,0
27067,iny,0
223752,Nitin S,0
465401,Elad Katz,0
496956,Freddy,0
848330,nmat,0
1094399,Jason Meckley,0
1304880,Dhaval Patel,0
1522128,donnywals,0
5526624,Rickard Elim&#228;&#228;,0
6336221,Nisal Edu,0
25143,Clutch,0
61530,D. Wroblewski,0
282773,Scott Hernandez,0
319633,Tallmaris,0
397062,challengeAccepted,0
519595,kjakeb,0
565200,Jorge Vega S&#225;nchez,0
600591,anthonyvd,0
1169720,mjsr,0
1541403,Vatev,0
1703730,Bj&#248;rn Vester,0
2703673,vernou,0
3025856,Jeremy Caney,1
4927616,Matthew,0
93733,Ev.,0
202862,Fuxi,1
372581,ashna,0
3190532,Crocsx,0
3429430,user31782,0
14064,adamjford,0
490498,Jonathan Rowny,0
501439,GeneCode,0
1501285,Bob van Luijt,0
440677,ikostia,0
1631551,Legionar,0
6312338,nichoio,0
91226,Auras,0
96963,Kim Gr&#228;sman,0
237150,aceofspades,0
240313,Joel Rondeau,0
265069,Tom,0
576420,SamV,0
633864,COil,0
1057961,Max,0
30052,baretta,0
94150,Splashlin,0
146380,s.matushonok,0
312025,Istao,0
354247,hwrdprkns,0
793172,Axel Beckert,0
914967,shawnzhu,0
2702398,oakad,0
3687801,nayem,0
8329213,cph_sto,0
973292,Paul Tyng,0
11464,lmsasu,0
584593,Alex,0
866983,ace,0
1167750,summea,0
1419891,425nesp,0
1491439,rob2universe,0
155248,Onema,0
1157100,200_success,0
1527890,Long Pham,0
1915323,Dory,0
2196842,Christopher Louden,0
2305521,fpg1503,0
2431005,Larissa Savchekoo,0
4742108,Velkan,0
5056537,Jigar Thakkar,0
2822,Sir Rippov the Maple,0
181174,Mohammad Arif,0
959460,Dr.YSG,1
3143823,tm1701,1
4068678,LetsPlayYahtzee,0
7703564,Jodocus,0
266598,Yalamber,0
441368,Pushkar,0
464306,gdejohn,0
1017224,flesk,0
1366624,lxe,0
1809762,Pete,0
2235698,user2235698,0
3574919,ctf0,0
4038191,EvilTak,0
157726,Juan Leni,0
1904479,Kailas,0
2716927,Unnawut,0
9065705,Konstantin Vustin,0
328765,Owen,0
1012636,7heViking,0
147481,BillThor,0
265791,Mark,0
378049,ganjan,1
746431,Erik Honn,0
1076480,David Ehrmann,0
2897989,lte__,1
1248,Dave Marshall,0
15109,elifiner,0
191140,dogmatic69,0
299230,Frank,0
493521,Matt Evans,0
549226,opike,0
610505,eepp,0
744588,menjaraz,0
823942,Matt R. Wilson,0
881032,lumio,0
2424735,Tum,0
5291479,Jo Ko,0
86913,Eugeniu Torica,0
2648679,Abhinav Gauniyal,0
3008741,ddprrt,0
3121653,Captain Pedantic,0
120480,RoelF,0
258537,chris,0
947083,Totumus Maximus,0
1334062,Tudor Timi,0
5298696,CollinD,0
165248,Jarsen,0
270197,Gabor,0
389684,Tom Boutell,0
532462,turtleboy,1
588561,ack,0
4126843,PHPirate,0
61048,Eric Walker,0
653622,Sreedhar Danturthi,0
911163,John Twigg,0
1538881,Jakub Kotowski,0
9146565,librasteve,0
9670056,ibarrond,0
6091,Joel in G&#246;,0
1941702,Zeb Kimmel,0
108466,dau_man,0
236345,Alfabravo,0
325192,iwan,0
385257,fengd,0
447842,ajacian81,0
665813,TerryS,0
696600,tradyblix,0
837726,Joel,0
3477322,Lakshman Diwaakar,0
15667,xan,0
30317,CraftyFella,0
244911,LE GALL Beno&#238;t,0
458509,storm_buster,0
643482,JRulle,0
1895521,adibender,0
4332533,Freez,0
13590263,Martin Půda,0
468672,Michael B,0
734487,Ted Goas,0
1143828,Sushan Ghimire,0
2203672,boeledi,0
2309097,Tasos,1
8107092,Dy.Lee,0
8762152,Jules Dupont,0
127769,Intelekshual,0
144211,vector,0
1740809,Marko D,0
1818849,Benjamin Trent,0
2095507,Harold Sota,0
2298397,Peter Zhao,0
4125622,Phil,0
241163,gohnjanotis,0
1099709,d.putto,0
2304930,omer727,0
54005,Joey Robert,0
375551,Muneer,0
1013125,memecs,0
1675875,Chris Prince,0
2495645,Anthony Rutledge,0
166286,AZ.,0
179889,Andrew Keith,0
506566,wonder.mice,0
774691,john.k.doe,0
966972,Dmitry,0
2096986,Felipe,0
8752062,frianH,0
1849,Free Wildebeest,0
65990,Diego,0
118885,Richard Clayton,0
1425210,Jitendra Pancholi,0
1974132,Ziarno,0
1346367,Flame,0
1396576,user1396576,0
1614607,Jacob Brown,0
327201,Ramon Snir,0
382838,Andreas Zita,0
482828,Ed Randall,0
1041122,Julian F. Weinert,0
1844056,swateek,0
2221895,Don Chakkappan,0
57731,Makach,0
116301,GuiSim,0
326378,JGreig,0
1092630,kenchilada,0
1761806,Reddspark,0
578821,Ian,0
2502126,Buzz Moschetti,0
3515042,faby,0
4154062,Nurul Sundarani,0
37,Wally Lawless,0
59869,enkor,0
1020494,mtl,0
2599596,Naveen Kumar M,0
632117,Anatoly Mironov,0
1383356,Ari,0
1401720,Pitchinnate,0
1489264,Seb33300,0
716008,gnychis,0
1326367,Kgn-web,1
1326765,Sagar,0
3283790,Jamie Cockburn,0
3439894,user3439894,0
204317,theactiveactor,0
13834,Kevin Loney,0
997958,Kraylog,0
1889720,Evorlor,0
1956721,jaredsmith,0
2411713,Noah Stahl,0
2553215,kuhnroyal,0
4863783,iSkore,0
33911,faceless1_14,0
650884,Pavel,0
709096,hahakubile,0
1339087,Nikos,0
1419184,Led Machine,0
2160475,Varun Natraaj,0
2493555,milczi,0
3658660,hlscalon,0
5085011,Avi,0
552510,Jonathan,0
625056,Wojciech Sobala,0
1233359,Dreamer,1
1889607,Vahid,0
5144855,Ruchir Baronia,0
112104,Posto,0
380621,tjm,0
2573244,Clarkie,0
299920,theosp,0
944867,ParPar,0
1690078,Clyde,0
1837197,Paul van Brenk,0
1891327,Shamas S,0
3654605,lowcrawler,0
4754273,Orkhan Alizade,0
242365,cdauth,0
2833914,Kamalakshi,0
31280,Alex Warren,0
272756,C..,0
1323697,Jack,0
1737425,Blake,0
236215,user236215,0
402027,Dorus,0
441426,Daniel Howard,0
2019993,betteroutthanin,0
2081835,theherk,0
7164592,Jen Person,0
377366,KobeJohn,0
444335,Buh Buh,0
1713313,smitelli,0
4385889,Andrew,0
2450,Alexander Stolz,0
22131,Randy Proctor,0
75793,Kimble,0
129209,Shiro,0
167973,Carl,0
201070,Toby,0
452348,Damien-Wright,0
1326104,javex,0
1509797,volodymyr,0
1563130,Harald Gliebe,0
2015685,Chiedo,0
2874789,Christopher Shroba,0
4695325,Devid Farinelli,0
20957,Tomi Junnila,0
53252,codybartfast,0
683068,Wordpressor,0
865505,Martijn Burger,0
977098,sietschie,0
1774037,volume one,0
4243908,George,0
4756173,psygo,0
5728095,Serhii,0
237483,Christian Ammer,0
1395676,sensei,0
1575096,Schleichardt,0
2721139,Bartosz Sypytkowski,0
3475381,Gaurav Sehgal,0
9200817,casieber,0
37018,Mathieu,0
106672,Aaron,0
361703,Gary - Stand with Ukraine,0
390508,ReactiveRaven,0
424140,Kronos,0
532685,nycynik,0
641293,Alex Ghiculescu,0
1012620,Andreas,0
1831520,sadaf2605,0
2168346,JiriS,0
7327058,Carl,0
201242,TheGeekYouNeed,0
394491,NRaf,0
861487,Abdelouahab,0
8769985,francesco,0
871196,demented hedgehog,0
10165327,Houssem,0
11984670,Tibebes. M,0
909369,Typisch,0
1181535,vapcguy,0
2936170,ar099968,0
3892545,rocket101,0
164001,Pavlo Neiman,0
182603,Adam Bergmark,0
334904,shadeglare,0
861204,nilkash,1
1098128,mas-designs,0
5569314,Dance Party2,0
1654,Walter Rumsby,0
613703,djt,0
859485,Andre M,0
1051115,Krazy Glew,0
2899280,Brad Allred,0
11961,MB.,0
73323,kyw,0
217956,jpemberthy,0
333382,Mac,0
586012,James,0
1720014,willlma,0
2680864,r3b00t,0
6632744,Joundill,0
747871,muudless,0
1050058,Trung Nguyen,0
1524210,David Tunnell,0
3691973,Necoras,0
722929,Tobber,0
1070430,Jochen,0
1408759,ndugger,0
7296835,Stanley Mohlala,0
8856784,Izabela Orlowska,0
51127,MBaas,0
445492,John Ballinger,0
579145,eat,0
636987,Mus,1
1323014,Marcus Ataide,0
2197771,Shawn Balestracci,0
7603,Oin,0
38031,richj,0
185795,patrick,0
7523979,Dmitrii Smirnov,0
315642,Joe Kearney,0
323787,Joey,0
926460,Timeless,0
1417926,shuji,0
3614,badbod99,0
151048,sharat87,0
932225,Akram,0
1201614,luca,0
1430450,Pedro L.,0
2346420,Holger Will,0
5639688,eocron,0
5719396,iskandarblue,0
102533,Nick,0
224571,Tycho Pandelaar,0
316041,bancer,0
338846,Alexey Raga,0
449853,Rusty Fausak,0
457407,David,0
554517,gymshoe,0
832976,Ashwini Verma,0
1607098,Touki,0
1589422,Robin Daugherty,0
4420355,kuzdu,0
3920,Jason Navarrete,0
237349,Nicol&#225;s,0
311455,Bhaskar,0
445295,Stephen M. Harris,0
1086930,jaibatrik,0
2012410,Arthur Vickers,0
2046509,Dennisch,0
4615540,Maheshvirus,0
184630,Marty,0
530549,Ritesh,0
805151,Karlen Kishmiryan,0
1444152,sas,0
5154683,Robert Nubel,0
10163251,Abraham Qian,0
158922,mozami,0
172277,AsTeR,0
228918,Jeremy Likness,0
344480,Matthias,0
464188,Bucket,0
464273,JohnAllen,0
1264375,Makalele,0
2224047,Nikolai  Shevchenko,0
431967,Highmastdon,0
2706036,Jerielle,1
16646078,e-motta,0
5169,chryss,0
100747,input,1
507675,chad,0
587836,JerryKur,0
789209,Scott Stroz,0
4977669,dev90,0
242321,Vanwaril,0
266104,Mike Goatly,0
597419,Danny,0
1195141,TheBootroo,0
6337545,Vincent Gerris,0
505103,sellmeadog,0
508957,sura2k,0
578843,Styxxy,0
727495,Vikram,0
816416,Vishnu Haridas,0
1179897,Shaheen Ghiassy,0
2967965,MatSnow,0
3109904,Ali,0
5132444,Jude Fernandes,0
7223434,rnorouzian,0
918,Andrew,0
28974,converter42,0
57497,Bubblewrap,0
78474,Chris Miles,0
404863,yvoyer,0
892071,Ciar&#225;n Tobin,0
1015385,JRFerguson,0
1758853,Jonathan Muller,0
3615879,Simon Marquis,0
4346852,Nithin Baby,0
331024,x-x,0
455492,PlTaylor,0
1507691,Zak,0
3595288,Choletski,0
4042083,Morag Hughson,0
115650,Phil Klein,0
2529619,ChaimG,0
2860565,Ahmed Haque,0
9117,Mark Meuer,0
116001,semente,0
183102,rougeExciter,0
448839,pepero,0
1454879,Joe Mayo,0
1505792,Raghav,0
1668964,ckb,0
1769,David Hayes,0
6267,Toni Ruža,0
11907,CSharpAtl,0
359890,Greg Guida,0
895810,dangelsaurus,0
1065525,Alexis Pigeon,0
2153271,EleventyOne,0
2510676,devfric,0
40961,David d C e Freitas,0
575350,qwazer,0
3114032,Aniruddha K.M,0
223291,Pinu,0
278629,cnotethegr8,0
412689,Alex Nichol,0
1241939,Oasis Feng,0
1485573,Felipe Plets,0
2065080,Andrey Popov,0
8111755,Christian Sloper,0
777510,ᴘᴀɴᴀʏɪᴏᴛɪs,0
3043944,Abhilash Chandran,0
11161432,jfaccioni,0
13990016,Alex Waygood,0
201644,Blaise,0
2208114,Cosmin Ionascu,0
2281717,AndrewS,0
307767,oliholz,0
623436,Jeff Parker,0
1087848,11684,0
1121833,Chad,0
2312796,greedybuddha,0
2560053,Thomas Baruchel,0
2903329,wildeyes,0
6184203,David,0
64585,Arve,0
374215,TheSquad,0
1471921,Akshay Lokur,0
5983841,Rick,0
39615,chappar,0
68693,Tipx,0
212595,Harish Kurup,0
747101,David Chan,0
802421,user802421,0
1245262,user1245262,0
1894517,Vinay Prajapati,0
3051080,Gus,0
7128479,grizzthedj,0
209359,Chip Uni,0
220899,birdus,0
587736,Paresh Masani,0
588034,Kraig,0
895121,Andrej,0
2170171,Lanorkin,0
3950422,bhansa,0
183918,wildcard,0
673767,Silverbolt,0
8691319,zealous,0
1611307,ssb,0
2731402,visola,0
29336,Denis Troller,0
198680,Ankit Vyas,0
256108,Nicholas,0
341744,ninMonkey,0
1555696,Neeraj Kumar,0
2137269,Evan Knowles,0
2249992,Gayan Charith,0
372694,Geoff Lanotte,0
598599,AutomatedChaos,0
1729698,LynnH,0
6654730,M3RS,0
8649763,Markus A.,0
3323883,karthik,0
6176817,PesaThe,0
205095,ria,0
473081,z00bs,0
1249664,auser,0
1927079,Brian Di Palma,0
2840436,micromoses,0
50135,Ivan,0
1042409,c-chavez,0
5378766,hotzst,0
156973,izogfif,0
1801403,Damian Green,0
5700,Garth Kidd,0
569213,simbolo,0
595204,Gustavo Costa De Oliveira,0
2074605,Parker,0
3195128,ucsunil,0
18256,Foredecker,0
31326,Peter M,0
39946,Lena Schimmel,0
775283,Keavon,0
1027951,m09,0
3131062,Jonathan Kittell,0
9815519,Sheikh Hasib,0
836501,Kalzem,0
1629109,Damien-Amen,0
2108737,Fabio Nolasco,0
6919895,Treycos,0
11986450,KuKu,0
86452,bytebender,0
239007,jassinm,0
374508,Blanka,0
417291,Alex,0
670631,JASON,0
1187483,jtheman,0
456568,Aphex,0
644786,atmd,0
2769240,Baktaawar,1
2840103,johnnyRose,0
3277581,Serginho,0
3664659,Imad,0
11336762,Roberto Caboni,0
48789,vcldeveloper,0
535060,Somaiah Kumbera,0
643842,Sean Thoman,0
866022,yoozer8,0
4397018,Max Phillips,0
4793251,Mahdi Younesi,0
2196561,Ebbe M. Pedersen,0
2318281,Ganapat,0
2717169,Ivan Sivak,0
6814719,Geeky,0
308,Brad Tutterow,0
17453,mlambie,0
75173,fivetwentysix,0
146807,Travis,0
153354,MrMage,0
431583,CherryFlavourPez,0
431918,macha,0
969016,Boy,0
994342,bikeshedder,0
1697709,Gergely,0
47361,Snehal,0
72908,James Kingsbery,0
177954,maid450,0
675646,dom0,0
1250107,Umer Farooq,0
1252290,Epoc,0
205832,Peter Bengtsson,0
305475,kr1,0
1447129,Vini App,0
1725096,Jens Piegsa,0
2597212,DanAbdn,0
3392762,Progrock,0
4015994,Marcel Gruber,0
59115,Jeff S,0
195186,Felix Lamouroux,0
207812,Dor,0
531984,Eminem,0
774575,mins,0
875498,Padin215,0
1165522,David C,0
1639078,isuPatches,0
89752,Ali,1
182371,Nikita R.,0
194670,bosmacs,0
337422,Gage,0
883646,Max,0
2189500,David Wohlferd,0
2931146,Diamond,0
3108590,MathieuMaree,0
5407848,Accountant م,0
15093141,antonwilhelm,0
273444,Aleksey Shein,0
429199,day0ops,0
616504,Hidden,0
984868,fj123x,0
1417063,Davide Spataro,0
3636806,EAK TEAM,0
808208,Ledgemonkey,0
49888,jro,0
122101,rodrigoap,0
178110,axsuul,0
395386,Jesse Emond,0
4972317,Anisuzzaman Babla,0
145552,Z S,0
532858,Chris N,0
540009,user3262424,0
858968,josh poley,0
880787,AvrDragon,0
1064717,coiso,0
3080908,Lee_Dailey,0
5647037,Vucko,0
107788,Alexey Gopachenko,0
126329,Kerrick,0
229901,Dr Casper Black,0
462113,Hannesh,0
845488,eddiemoya,0
1309304,antew,0
2937,Alotor,0
146588,MalcomTucker,0
376345,bjg,0
951414,dlsniper,0
87825,Joao,0
480120,Kurt Zhong,0
1019129,sten,0
1348198,jhibberd,0
2474175,Andrei V,0
2481006,Georg Richter,0
5345150,Abhishek Gurjar,0
345944,Liad Livnat,0
519515,Franco,0
725163,e.dan,0
1138620,Adam K Dean,0
1150995,steventrouble,0
1290723,shhhhimhuntingrabbits,0
1362136,Stephen Byrne,0
1786606,Vladimir,0
1844247,Serg,0
2481052,Nil&#39;z,0
2726,Matt Enright,0
5935,scottd,0
1361058,bhavya kothari,0
4414557,Gaurav Dave,0
4669617,ceph3us,0
5326603,nbkhope,0
6349751,AymDev,0
33791,Scott Wegner,0
482762,user482762,0
3043539,Constructor,0
13308381,unknown,0
831,jdiaz,0
184609,swanson,0
407943,Or Weinberger,0
647381,ruX,0
802799,Arnab Chakraborty,0
834747,Sandeep Kumar P K,0
2297365,huu,0
3125194,Marian,0
3118,LorenzCK,0
213682,Alexei Sholik,0
264970,Matt Montag,0
438819,peterfoldi,0
1409881,Teejay,0
1588233,Warlock,0
1606846,toddles_fp,0
281348,CodeWarrior,0
687817,Mustafa Ekici,0
781743,graywolf,0
913097,inhan,0
54091,Maiku Mori,0
163809,Stedy,0
264257,pheelicks,0
104533,Adam Goode,0
204644,Francesco Baruchelli,0
300575,Mike Moore,0
454406,Daniel Gehriger,0
499501,wintercounter,0
1298040,dwalter,0
2444661,Mandroid,0
2487549,Foreever,0
4186037,Piotr Berebecki,0
8471798,canerkaseler,0
442327,mixja,0
98636,Elemental,0
227026,Infinite Possibilities,0
547023,EnabrenTane,0
788100,Earl Grey,0
1213528,fazineroso,0
1336532,Mahoni,0
2103462,galvan,0
2137903,Amy,0
2250148,vptheron,0
3016219,Avanz,0
3209885,marneylc,0
3461955,KittMedia,0
6108661,FLab,0
19803,Nicolas Dorier,0
91697,alexus,0
489280,Scott Harwell,0
952601,JNDPNT,0
1772375,Jason B,0
9086466,Ctznkane525,0
475882,jaxxbo,0
1174076,bitoiu,0
1233305,David784,0
2382154,Devesh Jadon,0
2802626,EmptyArsenal,0
3986320,Tim,0
35958,Denis Hennessy,0
184108,Questioner,0
254882,g t,0
695340,Francois Nadeau,0
1123206,leandrojmp,0
3406576,Banana,0
3811916,eddies,0
472695,toriningen,0
597356,Sammio2,0
932584,Arindam Nayak,0
2516301,vefthym,0
93300,VPeric,0
93380,phillc,0
141801,Neek,0
1077457,Nitin,0
1828937,Dmitry Ginzburg,0
4107781,selftaught91,0
5555458,Antoine Grandchamp,0
607438,irritate,0
671575,Seppo Ervi&#228;l&#228;,0
2236921,Lennholm,0
1023074,Sunil Targe,0
1315397,John Farrelly,0
2371425,Sakiboy,0
4276647,Kurtis Rader,0
6404771,Antonio La Marra,0
40125,Shawn Wildermuth,0
115457,Nair,0
169635,Sergey Litvinov,0
365865,Bradley Priest,0
699559,C graphics,0
975887,Madushan,0
2286415,logisima,0
156589,Dave Carlile,0
206297,ngm,0
1401257,MAV,0
3274830,Mohsen Kamrani,0
4706952,symbolrush,0
318667,Unicron,0
697151,steve-gregory,0
715286,Qortex,0
1431734,Roger,0
1981559,Przemek Piotrowski,0
2328259,David,0
4558029,lokusking,0
6730584,Sarye Haddadi,0
550664,Daniel Fern&#225;ndez,0
809603,Corey Henderson,0
935950,Paul &#39;Joey&#39; McMurdie,0
1128444,Zoli,0
5075755,Artem Arkhipov,0
345738,Firoz,0
1161076,BrianFreud,0
2327089,mcbjam,0
5064986,Daniel Luberda,0
5120238,Chasen Bettinger,0
9456781,Tobias Tengler,0
184025,Yaur,0
214639,Narc&#237;s Calvet,0
548915,Kristof Jozsa,0
572083,Holden,0
1062281,Richard de Wit,0
1635726,closure,0
64217,OtherDevOpsGene,0
142759,Senthil Kumar Bhaskaran,0
683150,im useless,0
753459,Daniele Armanasco,0
1155354,Kosuke Ogawa,0
1551817,user1551817,0
1624933,timhc22,0
236755,Rob Forrest,0
476467,thotheolh,0
1349721,rantanplan,0
1676032,theJuls,0
2834746,petkostas,0
170492,Leo,0
434443,Adrian Schneider,0
470933,Peterstone,0
972124,Emmanuel N,0
1169696,JimmiTh,0
1850276,SimenB,0
2002588,Marco Scabbiolo,0
2911357,Michele Mariotti,0
3898601,massaimara98,0
6197785,mshwf,0
31474,SBurris,0
201800,Doresoom,0
232940,Matteo Mosca,0
766708,daiyue,1
999032,Mark Nguyen,0
1006955,Nobilis,0
3227909,Andrew,0
82354,Canopus,0
125525,cmroanirgo,0
209288,scipilot,0
314548,Dror Hilman,0
750378,DaveFar,0
961612,whoacowboy,0
1121982,Vahid Hallaji,0
1925574,Luke Madhanga,0
2253331,Mark Miller,0
2382728,Philip Stuyck,0
2517730,Yar,0
8911267,limbo93,0
20436957,John Li,0
114583,Dathan,0
58375,Dan Appleyard,0
66490,TrayMan,0
307633,Fookatchu,0
443854,user443854,0
1338201,Mateusz Rogulski,0
1369400,Zeke Lu,0
2706794,Tony,0
7432242,deczaloth,0
128583,Davorak,0
270274,brillout,0
479017,Duke,0
589089,woggles,0
679277,Pangolin,0
1741690,SharpC,0
1776938,Tomek,0
136945,heads5150,0
628490,Bruce Stephens,0
1688590,xbello,0
2988919,X Pahadi,0
333278,Alexey,0
499773,U.P,0
664602,Marc Guerin,0
773210,Oved D,0
62590,Samantha Branham,0
408598,Programming Guy,0
523640,bryan sammon,0
677518,Ardesco,0
1513388,user1513388,0
2649671,abuteau,0
3716664,unalignedmemoryaccess,0
13230118,deb,0
54457,prestomation,0
72350,Diego Jancic,0
263398,JanD,0
516027,faylon,0
541106,Andrea Sindico,0
1047258,Novarg,0
2598770,Rand Random,0
5865514,Yu Chen,0
120398,David Fraser,0
151316,RiddlerDev,0
414058,fernacolo,0
455016,Mick F,0
644603,Pratik Dasa,0
1075341,Arnaud,0
2315681,Kevin Farrugia,0
11534,flytzen,0
252975,Imran Rizvi,0
260665,Raj Pawan Gumdal,0
298206,Valentin H,0
404581,guillaumepotier,0
476895,Xhantar,0
1009061,David B&#233;langer,0
2553905,AlexMomotov,0
2708895,Krzysztof Safjanowski,0
3619179,nenick,0
3826175,mikep,0
5190886,Hiranya Jayathilaka,0
24315,Neil,0
